date,BTC Price,BTC network hashrate,Average BTC block size,NUAU - BTC,Number TX - BTC,Difficulty - BTC,TX fees - BTC,Estimated TX Volume USD - BTC,Gold in USD,Ethereum Price,Litecoin Price,Bitcoin Cash Price,Cardano Price,Nasdaq composite index,DJI
26/7/2017,2577.77,5918988.323,0.9342543243,511831,244036,804525000000,168.4929329,758199393.1,1248.1,207.09,42.29,407.08,#N/A,6422.75,21711.00977
25/7/2017,2757.50,7118783.254,0.8944241124,469352,240072,804525000000,166.9635298,552414399.1,1254.4,224.37,44.48,441.35,#N/A,6412.169922,21613.42969
24/7/2017,2732.70,6878824.267,0.6833517267,353197,181031,804525000000,125.3769382,423959853.1,1255.55,226.29,44.16,412.58,#N/A,6410.810059,21513.16992
23/7/2017,2808.10,6398906.295,0.9257541813,433135,223358,804525000000,171.0369199,498204137.7,#N/A,229.12,46.63,555.89,#N/A,#N/A,#N/A
22/7/2017,2668.63,6158947.309,0.9765167662,542764,268443,804525000000,249.7396976,678739138.7,#N/A,217.86,45.77,#N/A,#N/A,#N/A,#N/A
21/7/2017,2838.41,6478892.624,0.9294561296,477427,230199,804525000000,229.2721954,755326162.7,1248.55,226.06,45.07,#N/A,#N/A,6387.75,21580.07031
20/7/2017,2269.89,5958981.488,0.9393000738,519400,253768,804525000000,201.6022386,584802118.3,1238.7,205.42,40.96,#N/A,#N/A,6390,21611.7793
19/7/2017,2323.08,6598872.117,0.9594278727,561055,260575,804525000000,224.5184697,619790724.8,1242.15,234.94,44.35,#N/A,#N/A,6385.040039,21640.75
18/7/2017,2233.52,5918988.323,0.94528775,475431,230315,804525000000,198.0365754,570175601.5,1240.75,195.03,42.62,#N/A,#N/A,6344.310059,21574.73047
17/7/2017,1932.62,6518885.788,0.8402697178,406436,203165,804525000000,166.9285231,461314550.1,1234.1,159.99,41.19,#N/A,#N/A,6314.430176,21629.7207
16/7/2017,1991.98,5079131.872,0.9749873701,446599,221851,804525000000,378.3575685,448326857.9,#N/A,169.57,38.92,#N/A,#N/A,#N/A,#N/A
15/7/2017,2230.12,5559049.844,0.9002089784,473082,227903,761765000000,215.3776442,486550966.2,#N/A,199.71,42.81,#N/A,#N/A,#N/A,#N/A
14/7/2017,2360.59,5530741.543,0.8553354713,489848,245895,708659000000,210.7901812,443677408.3,1230.3,209.53,46.36,#N/A,#N/A,6312.470215,21637.74023
13/7/2017,2402.70,6235294.606,0.8815641582,513002,257138,708659000000,222.3519971,568381379.6,1218.9,231.81,48.72,#N/A,#N/A,6274.439941,21553.08984
12/7/2017,2332.77,6094383.994,0.8901076243,563334,265759,708659000000,207.5761732,651438758.6,1218.8,197.15,45.26,#N/A,#N/A,6261.169922,21532.14063
11/7/2017,2385.89,6939847.669,0.7466579086,567052,251722,708659000000,205.5725062,686994894.9,1211.05,211.52,46.27,#N/A,#N/A,6193.299805,21409.07031
10/7/2017,2525.25,4861416.134,0.7496167971,390402,188124,708659000000,157.2280309,649899495.7,1211.9,243.01,49.91,#N/A,#N/A,6176.390137,21408.51953
9/7/2017,2572.61,5812562.768,0.858895297,451048,220835,708659000000,192.4118308,558655116.3,#N/A,251.82,52.36,#N/A,#N/A,#N/A,#N/A
8/7/2017,2520.27,5213692.665,0.9370602095,559413,243614,708659000000,240.6557125,715785277,#N/A,245.89,46.64,#N/A,#N/A,#N/A,#N/A
7/7/2017,2608.59,5002326.746,0.956304662,459294,225106,708659000000,241.5206051,538505332.2,1215.65,270.35,51.1,#N/A,#N/A,6153.080078,21414.33984
6/7/2017,2608.10,5248920.318,0.9095399195,476016,237008,708659000000,225.8208069,730594292.9,1224.9,268.86,53.2,#N/A,#N/A,6089.459961,21320.03906
5/7/2017,2602.87,5389830.931,0.8970297712,548401,255483,708659000000,293.9342587,568885136.3,1220.3,273.1,55.27,#N/A,#N/A,6150.859863,21478.16992
4/7/2017,2561.00,5988701.034,0.8157695353,497458,253244,708659000000,283.2101212,595876275.3,1223.75,282.19,46.56,#N/A,#N/A,#N/A,#N/A
3/7/2017,2498.56,5988701.034,0.8157695353,497458,253244,708659000000,283.2101212,595876275.3,1229.25,288.41,41.48,#N/A,#N/A,6110.060059,21479.26953
2/7/2017,2436.40,6622798.791,0.7795832979,409305,196539,708708000000,197.8595829,471702116.8,#N/A,275.12,38.95,#N/A,#N/A,#N/A,#N/A
1/7/2017,2492.60,5448313.581,0.9563143831,533427,267360,711697000000,357.1719056,751359279.5,#N/A,293.35,40.4,#N/A,#N/A,#N/A,#N/A
30/6/2017,2539.24,4245439.154,0.9668369583,467647,231054,711697000000,341.4005376,609903745.6,1242.25,303.15,41.04,#N/A,#N/A,6140.419922,21349.63086
29/6/2017,2567.56,5554449.56,0.9725872357,549136,279811,711697000000,385.8600241,723115848.4,1243.5,328.37,42.83,#N/A,#N/A,6144.350098,21287.0293
28/6/2017,2553.03,4634604.41,0.9899487939,556158,259737,711697000000,367.893779,727176652.1,1248,293.04,40.82,#N/A,#N/A,6234.410156,21454.60938
27/6/2017,2478.45,5023769.665,0.9872243451,515883,261906,711697000000,375.0565759,694801740.3,1249.55,272.69,41.13,#N/A,#N/A,6146.620117,21310.66016
26/6/2017,2590.57,4316196.473,0.9277245328,378448,180719,711697000000,258.6883859,509648501.1,1245.25,302.95,44.04,#N/A,#N/A,6247.149902,21409.55078
25/6/2017,2607.25,5165284.304,0.9498387534,469727,227127,711697000000,307.2088434,415023200.3,#N/A,323.47,44.49,#N/A,#N/A,#N/A,#N/A
24/6/2017,2738.52,5660585.539,0.9488802938,506612,259938,711697000000,338.9597289,555414772.8,#N/A,341.63,47.25,#N/A,#N/A,#N/A,#N/A
23/6/2017,2707.34,4917633.687,0.9925778489,534177,269685,711697000000,447.1050965,692310514.9,1255.7,336.48,47.75,#N/A,#N/A,6265.25,21394.75977
22/6/2017,2691.03,4953012.346,0.9830579786,585194,280203,711697000000,462.7037072,823610544.5,1250.8,337.73,47.72,#N/A,#N/A,6236.689941,21397.28906
21/6/2017,2709.43,4882255.027,0.9656752246,594425,269438,711697000000,388.0853751,712285162.4,1242.5,359.54,47.3,#N/A,#N/A,6233.950195,21410.0293
20/6/2017,2591.26,5342177.602,0.9863162715,532642,269774,711697000000,387.1628465,610147803,1242.2,370.33,50.41,#N/A,#N/A,6188.029785,21467.14063
19/6/2017,2549.03,5129905.644,0.9366373586,433246,209359,711697000000,277.9955946,522791407.9,1248.15,371.86,46.16,#N/A,#N/A,6239.009766,21528.99023
18/6/2017,2655.35,5129905.644,0.9857053172,477378,236554,679669000000,311.3983192,536083586.1,#N/A,379.52,47.44,#N/A,#N/A,#N/A,#N/A
17/6/2017,2514.01,4993719.517,0.9830880473,536165,269937,678760000000,375.3513958,624436120,#N/A,369.88,36.18,#N/A,#N/A,#N/A,#N/A
14/6/2017,2716.88,4757530.08,0.9771479362,611325,291776,678760000000,479.4397764,848899018.3,1275.5,397.59,30.74,#N/A,#N/A,6194.890137,21374.56055
13/6/2017,2680.91,4959978.169,0.9675946735,538624,269098,678760000000,409.8643713,839906528.5,1262,395.69,29.49,#N/A,#N/A,6220.370117,21328.4707
12/6/2017,2953.22,4926236.821,0.9454748356,467561,222892,678760000000,356.1202498,657286287.9,1266.4,341.16,33.23,#N/A,#N/A,6175.459961,21235.66992
11/6/2017,2942.41,4757530.08,0.9664552411,516474,254993,678760000000,390.9040331,671075205.2,#N/A,338.79,30.5,#N/A,#N/A,#N/A,#N/A
10/6/2017,2828.14,5094943.561,0.9735400927,571964,282184,678760000000,455.5601499,678997662,#N/A,282.01,29.68,#N/A,#N/A,#N/A,#N/A
9/6/2017,2807.44,5567322.434,0.9698142061,609712,307377,678760000000,490.9904414,810352769,1266.55,261.75,30.19,#N/A,#N/A,6207.919922,21271.9707
8/6/2017,2720.49,5567322.434,0.9921228606,657364,339720,678760000000,668.1320474,883089172.8,1273.1,257.99,28.38,#N/A,#N/A,6321.759766,21182.5293
7/6/2017,2869.38,5094943.561,0.9900443974,617593,297416,678760000000,511.3381356,886338620.3,1291,264.26,30.57,#N/A,#N/A,6297.379883,21173.68945
6/6/2017,2690.84,5533581.086,0.964430122,576032,289930,678760000000,475.4380418,796468589.3,1293.5,248.6,30.84,#N/A,#N/A,6275.060059,21136.23047
5/6/2017,2512.40,5432357.042,0.9823586708,537387,266044,628337000000,441.9935556,627567197.4,1279.95,245.26,28.09,#N/A,#N/A,6295.680176,21184.03906
4/6/2017,2547.79,5687700.322,0.9810524635,601583,305320,595922000000,545.6472539,818661057.9,#N/A,224.12,27.65,#N/A,#N/A,#N/A,#N/A
3/6/2017,2493.72,4325022.12,0.9819886164,534561,271539,595922000000,470.15193,726398967.5,#N/A,223.46,29.04,#N/A,#N/A,#N/A,#N/A
2/6/2017,2404.03,5035984.66,0.9777466412,610354,319709,595922000000,569.0700451,945504768.8,1274.95,222.29,28.9,#N/A,#N/A,6305.799805,21206.28906
1/6/2017,2288.33,4858244.025,0.9766964512,614126,321634,595922000000,570.4198544,853819146.4,1264.85,230.89,25.34,#N/A,#N/A,6246.830078,21144.17969
31/5/2017,2187.19,5302595.613,0.9806031173,634488,347961,595922000000,588.387901,894942261,1266.2,231.58,24.29,#N/A,#N/A,6198.52002,21008.65039
30/5/2017,2255.36,4473139.316,0.9779007417,594355,321638,595922000000,494.9044156,574153810.8,1262.7,195.61,25.32,#N/A,#N/A,6203.189941,21029.4707
29/5/2017,2159.43,4887867.464,0.9779821394,592662,308143,595922000000,421.48503,519142526.1,1265.05,170.13,24.32,#N/A,#N/A,#N/A,#N/A
28/5/2017,2054.08,4976737.782,0.9914609167,651462,331914,595922000000,528.8278222,646375171.1,#N/A,158.82,24.01,#N/A,#N/A,#N/A,#N/A
27/5/2017,2196.27,4532386.194,0.958775268,641520,333340,595922000000,469.7962497,946402388.9,#N/A,159.82,23.4,#N/A,#N/A,#N/A,#N/A
26/5/2017,2320.89,4828620.586,0.9768757669,659055,350114,595922000000,498.8794305,1209302552,1265.05,175.22,30.33,#N/A,#N/A,6210.189941,21080.2793
25/5/2017,2446.24,4562009.633,0.9705481688,631835,338642,595922000000,472.9400169,1071925264,1256.95,189.85,34.47,#N/A,#N/A,6205.259766,21082.94922
24/5/2017,2321.37,4976737.782,0.9786851667,687290,367710,584152000000,468.3835685,1026598217,1252.55,182.65,32.12,#N/A,#N/A,6163.02002,21012.41992
23/5/2017,2191.56,4064100.394,0.9668003973,604610,327868,559971000000,406.6380424,888560604.1,1260.2,170.82,25.3,#N/A,#N/A,6138.709961,20937.91016
22/5/2017,2043.19,4091936.698,0.9903637007,608719,326057,559971000000,352.7884564,545513367.9,1258.85,158.17,26.14,#N/A,#N/A,6133.620117,20894.83008
21/5/2017,2067.03,4592990.172,0.9672129273,646325,352805,559971000000,387.7538543,681378820.8,#N/A,127.54,27.48,#N/A,#N/A,#N/A,#N/A
20/5/2017,1984.24,4565153.868,0.9712608171,633617,319502,559971000000,442.811934,858596952.5,#N/A,129.22,27.68,#N/A,#N/A,#N/A,#N/A
19/5/2017,1897.37,3952755.178,0.974609493,570189,288904,559971000000,392.0214132,677185578.4,1252,97.05,28.29,#N/A,#N/A,6083.700195,20804.83984
18/5/2017,1818.70,4314627.131,0.9818819419,591515,317527,559971000000,485.9361122,937290192.6,1255.9,89.84,25.17,#N/A,#N/A,6055.129883,20663.01953
17/5/2017,1726.73,3674392.137,0.9739608712,453290,233977,559971000000,343.4090056,578464171.3,1257.4,89.25,23.24,#N/A,#N/A,6011.240234,20606.92969
16/5/2017,1741.70,4732171.692,0.9707119824,636246,329229,559971000000,327.3037703,691417744.1,1234.2,92.39,25.34,#N/A,#N/A,6169.870117,20979.75
15/5/2017,1808.44,4565153.868,0.9750856585,691330,369098,559971000000,297.4762244,437151327.8,1233.3,90.78,28.89,#N/A,#N/A,6149.669922,20981.93945
14/5/2017,1800.86,4398136.043,0.9550900253,623293,329266,559971000000,301.1944005,444311275.7,#N/A,90.87,29.09,#N/A,#N/A,#N/A,#N/A
13/5/2017,1723.12,4286790.827,0.9545805195,600568,317698,559971000000,322.0505754,591706179.2,#N/A,88.69,27.22,#N/A,#N/A,#N/A,#N/A
12/5/2017,1845.76,3757901.049,0.9612426963,568521,294743,559971000000,279.5802291,663588561.1,1231.25,89.43,30.93,#N/A,#N/A,6121.22998,20896.60938
11/5/2017,1780.37,4119773.002,0.9601657905,592447,311391,555093000000,303.264959,733569624.9,1223.15,89.77,32.66,#N/A,#N/A,6115.959961,20919.41992
10/5/2017,1756.52,4021861.587,0.9877865226,621156,332879,521975000000,302.9615336,761394965.4,1222.95,91.15,33.3,#N/A,#N/A,6129.140137,20943.10938
9/5/2017,1723.89,4670548.939,0.9681441556,691480,365096,521975000000,316.4495528,718838977.1,1220.4,91.23,28.96,#N/A,#N/A,6120.589844,20975.7793
8/5/2017,1596.92,4333231.516,0.9648364431,581369,316011,521975000000,277.0357503,425425969.1,1229.8,93.75,30.37,#N/A,#N/A,6102.660156,21012.2793
7/5/2017,1579.47,4359179.01,0.9649331726,677421,363022,521975000000,296.5736927,473676745.1,#N/A,97.87,28.2,#N/A,#N/A,#N/A,#N/A
6/5/2017,1556.81,3347226.74,0.9612458682,523629,267193,521975000000,261.3116845,572492738.3,#N/A,94.91,26.47,#N/A,#N/A,#N/A,#N/A
5/5/2017,1540.87,4359179.01,0.971046744,676230,354737,521975000000,307.0956807,600287612.5,1228.05,96.73,23.47,#N/A,#N/A,6100.759766,21006.93945
4/5/2017,1490.72,3425069.222,0.9952908712,547221,295149,521975000000,247.3436771,478643852.4,1228.45,79.72,21.04,#N/A,#N/A,6075.339844,20951.4707
3/5/2017,1453.78,4099704.069,0.9802381266,609090,333161,521975000000,272.6796618,459618754.8,1250.3,77.25,15.88,#N/A,#N/A,6072.549805,20957.90039
2/5/2017,1421.03,3892124.116,0.9774208933,542847,294786,521975000000,227.7488656,442436010.5,1255.45,76.65,15.92,#N/A,#N/A,6095.370117,20949.89063
1/5/2017,1348.30,3918071.61,0.9718935166,526652,281489,521975000000,199.3076394,270224936.6,1266.45,79.32,15.71,#N/A,#N/A,6091.600098,20913.46094
30/4/2017,1321.87,4488916.48,0.9715703121,634025,341319,521975000000,256.3764812,358298055.7,#N/A,68.54,15.7,#N/A,#N/A,#N/A,#N/A
29/4/2017,1317.84,3528859.199,0.9966745368,582826,305271,521975000000,249.6841954,422232300.4,#N/A,71.39,14.4,#N/A,#N/A,#N/A,#N/A
28/4/2017,1317.74,3814281.634,0.9676179796,554691,297884,521840000000,256.4473157,403324576,1266.45,62.23,14.59,#N/A,#N/A,6047.609863,20940.50977
27/4/2017,1281.88,3961100.134,0.9718548824,606556,334471,520809000000,253.8436777,374510235.1,1262.8,52.81,14.84,#N/A,#N/A,6048.939941,20981.33008
26/4/2017,1265.99,3831652.417,0.9660103243,580200,325387,520809000000,271.6273843,392344255.7,1261.85,49.91,15.21,#N/A,#N/A,6025.22998,20975.08984
25/4/2017,1250.45,3210303.377,0.9630899032,449880,222671,520809000000,187.9613798,275563451.4,1267.8,50.07,14.98,#N/A,#N/A,6025.490234,20996.11914
24/4/2017,1209.63,3961100.134,0.9476310654,490003,245039,520809000000,169.6730952,216214543.3,1269.4,48.87,13.96,#N/A,#N/A,5983.819824,20763.89063
23/4/2017,1231.92,3753983.787,0.9730325103,530089,268712,520809000000,180.3405178,237925578,#N/A,48.59,13.07,#N/A,#N/A,#N/A,#N/A
22/4/2017,1222.71,4323553.741,0.9759393234,612635,330354,520809000000,244.3890705,343765582.7,#N/A,48.18,11.18,#N/A,#N/A,#N/A,#N/A
21/4/2017,1229.42,3598646.527,0.9741643813,491206,269625,520809000000,229.9178721,362526871.2,1281.85,49.64,10.29,#N/A,#N/A,5910.52002,20547.75977
20/4/2017,1211.08,3702204.7,0.9842131748,566248,310104,520809000000,209.5293594,318007414.5,1282.1,48.13,9.63,#N/A,#N/A,5916.779785,20578.71094
19/4/2017,1212.13,3779873.33,0.9555397877,553138,303091,520809000000,220.2068733,358703371.1,1279.05,50.73,10.31,#N/A,#N/A,5863.029785,20404.49023
18/4/2017,1193.77,3572756.984,0.9307864855,469209,245184,520809000000,180.7283452,350736258,1278.95,48.32,10.42,#N/A,#N/A,5849.470215,20523.2793
17/4/2017,1183.25,3779873.33,0.9274192534,429263,211829,520809000000,158.8562769,248846278.5,1284.15,48.66,10.6,#N/A,#N/A,5856.790039,20636.91992
16/4/2017,1172.61,3909321.047,0.9917443974,520821,271976,520809000000,202.5723953,277386308.9,#N/A,49.04,10.75,#N/A,#N/A,#N/A,#N/A
15/4/2017,1167.30,3598646.527,0.9951093669,558990,290208,520809000000,235.4844653,357882778.2,#N/A,47.65,10.34,#N/A,#N/A,#N/A,#N/A
14/4/2017,1170.33,3287972.007,0.9729802992,449521,228679,517808000000,216.6676549,295378008.2,1284.15,49.97,10.13,#N/A,#N/A,#N/A,#N/A
13/4/2017,1201.02,3526859.224,0.9825672958,548651,278093,499636000000,212.1552116,324655762.7,1284.15,46.31,10.76,#N/A,#N/A,5805.149902,20453.25
12/4/2017,1204.81,4147785.144,0.9628318922,582103,307893,499636000000,226.3466764,356178072.4,1274.3,43.46,8.83,#N/A,#N/A,5836.160156,20591.85938
11/4/2017,1187.46,3675881.445,0.9181101622,548200,275496,499636000000,198.6349727,276910114.6,1252.9,43.5,8.91,#N/A,#N/A,5866.77002,20651.30078
10/4/2017,1187.30,3949088.849,0.9254618931,489532,238286,499636000000,168.0597903,221823326.3,1250.05,43.28,8.72,#N/A,#N/A,5880.930176,20658.01953
9/4/2017,1176.57,3402674.04,0.9744294964,468193,226959,499636000000,171.6130208,195546229.6,#N/A,44.28,9.89,#N/A,#N/A,#N/A,#N/A
8/4/2017,1172.65,4023599.96,0.9775861049,542131,295463,499636000000,225.1467928,387791486.4,#N/A,41.8,9.34,#N/A,#N/A,#N/A,#N/A
7/4/2017,1178.94,3651044.408,0.9777448844,548639,290465,499636000000,221.7197691,373394291.4,1266.45,42.87,10.22,#N/A,#N/A,5877.810059,20656.09961
6/4/2017,1125.81,4023599.96,0.9668584444,577216,316555,499636000000,236.2986144,366491387.4,1252.5,45.22,11.12,#N/A,#N/A,5878.950195,20662.94922
5/4/2017,1134.14,3104629.598,0.977861424,496730,256015,499636000000,200.3028451,341916041.5,1245.8,44.66,8.25,#N/A,#N/A,5864.47998,20648.15039
4/4/2017,1145.52,4371318.475,0.8782873409,564024,288141,499636000000,221.03919,352832392.7,1257.65,43.92,8.12,#N/A,#N/A,5898.609863,20689.24023
3/4/2017,1102.95,3924251.812,0.824273557,501562,244203,499636000000,180.7364057,279296199.8,1247.25,48.82,7.74,#N/A,#N/A,5894.680176,20650.21094
2/4/2017,1080.61,3278488.856,0.9671549848,502790,255871,499636000000,190.6426324,275462685.1,#N/A,50.74,6.86,#N/A,#N/A,#N/A,#N/A
1/4/2017,1071.71,3352999.966,0.9605278296,489451,259403,499636000000,217.2770069,458122200.8,#N/A,50.03,6.65,#N/A,#N/A,#N/A,#N/A
31/3/2017,1026.64,4073274.033,0.9625500976,521047,288788,482855000000,203.4044868,338050783.4,1244.85,51.75,7.02,#N/A,#N/A,5911.740234,20663.2207
30/3/2017,1042.21,3263345.893,0.9731703913,534779,283931,475705000000,212.9357972,268053545.3,1248.8,53.12,4.18,#N/A,#N/A,5914.339844,20728.49023
29/3/2017,1046.08,3665352.271,0.9856837226,553956,294001,475705000000,233.2217636,427464477.2,1251.1,50.57,4.14,#N/A,#N/A,5897.549805,20659.32031
28/3/2017,1044.58,3121461.289,0.9009502576,459507,232291,475705000000,194.8437873,314065026.1,1257.25,49.71,4.07,#N/A,#N/A,5875.140137,20701.5
27/3/2017,972.05,3925474.045,0.6767430843,468755,221915,475705000000,154.6517743,225668754,1257.55,51.31,4.07,#N/A,#N/A,5840.370117,20550.98047
26/3/2017,974.02,3145108.723,0.9399249323,490876,242975,475705000000,182.0076516,317578894.4,#N/A,50.77,4.07,#N/A,#N/A,#N/A,#N/A
25/3/2017,936.54,4161948.385,0.8699375341,540389,289521,475705000000,231.5505018,393959388.2,#N/A,53.58,4.07,#N/A,#N/A,#N/A,#N/A
24/3/2017,1038.45,3499820.233,0.9650889122,537474,287871,475705000000,235.9980763,311908483.3,1247.5,43.64,3.97,#N/A,#N/A,5828.740234,20596.7207
23/3/2017,1050.05,3807236.875,0.9823028385,572753,320713,475705000000,269.3121992,378214892.4,1247.5,42.57,3.93,#N/A,#N/A,5817.689941,20656.58008
22/3/2017,1120.65,3357935.629,0.9820038451,541181,288055,475705000000,248.6366135,338645232.7,1249.05,43.12,3.99,#N/A,#N/A,5821.640137,20661.30078
21/3/2017,1055.36,3216051.025,0.9773873529,512637,277033,475705000000,241.1578771,302711967,1241.6,43.51,4.04,#N/A,#N/A,5793.830078,20668.00977
20/3/2017,1037.24,3925474.045,0.8897133313,512175,271239,475705000000,213.2468154,251863755.8,1232.4,44.83,3.95,#N/A,#N/A,5901.529785,20905.85938
19/3/2017,976.73,3712647.139,0.9420463185,505650,263530,475705000000,217.0577053,358857764.3,#N/A,35.53,3.96,#N/A,#N/A,#N/A,#N/A
12/3/2017,1176.62,3412840.385,0.9975763893,518975,280681,460769000000,217.6677173,245097064.4,#N/A,21.46,3.79,#N/A,#N/A,#N/A,#N/A
11/3/2017,1116.32,3573175.168,0.9918213462,551014,308482,460769000000,257.9179764,300514966.4,#N/A,19.37,3.76,#N/A,#N/A,#N/A,#N/A
10/3/2017,1189.36,3389935.416,0.9917982162,541481,303632,460769000000,236.6717855,264212241,1202.65,17.74,3.83,#N/A,#N/A,5861.72998,20902.98047
9/3/2017,1150.35,3252505.602,0.9794270845,526232,297108,460769000000,233.7307623,301922502.9,1206.55,16.64,3.77,#N/A,#N/A,5838.810059,20858.18945
8/3/2017,1223.23,3504460.261,0.9748617712,571328,327902,460769000000,269.771913,333212201.6,1209.2,18.88,3.81,#N/A,#N/A,5837.549805,20855.73047
7/3/2017,1273.21,3252505.602,0.9655325634,537228,287731,460769000000,238.9809361,292399611.8,1216.65,19.58,3.89,#N/A,#N/A,5833.930176,20924.75977
6/3/2017,1267.47,3367030.447,0.9833013129,524842,280739,460769000000,216.6961857,220204063.4,1230.95,19.28,3.87,#N/A,#N/A,5849.180176,20954.33984
5/3/2017,1254.29,3069265.85,0.9860852687,489871,268875,460769000000,222.8717802,257999763.7,#N/A,18.5,3.86,#N/A,#N/A,#N/A,#N/A
4/3/2017,1277.43,3458650.323,0.9852900464,583122,337310,445546000000,259.6860619,426416987.4,#N/A,19.52,3.91,#N/A,#N/A,#N/A,#N/A
